variation_name,chunk_size,top_k,expand_context,top_k_docs,chunking_strategy,use_hybrid,hybrid_alpha,doc_retrieval,deductible_id,base_rate_id,factor_id,calculation,total_score,doc_retrieval_reason,deductible_id_reason,base_rate_id_reason,factor_id_reason,calculation_reason,answer_preview,execution_time,chunks_retrieved
chunk_2000_topk_5_window0_docs5_page,2000,5,0,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",88.2,25
chunk_2000_topk_5_window1_docs5_page,2000,5,1,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",90.29,64
chunk_2000_topk_5_window0_docs1_document,2000,5,0,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.49,0
chunk_2000_topk_5_window1_docs1_document,2000,5,1,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.98,0
chunk_2000_topk_5_window2_docs1_document,2000,5,2,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.83,0
chunk_2000_topk_5_window0_docs5_document,2000,5,0,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",87.92,25
chunk_2000_topk_5_window1_docs5_document,2000,5,1,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",89.96,64
chunk_2000_topk_3_window0_docs1_page,2000,3,0,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.29,0
chunk_2000_topk_1_window1_docs3_document,2000,1,1,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to apply the Base Rate and the a",80.19,12
chunk_2000_topk_1_window2_docs1_document,2000,1,2,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.81,0
chunk_1600_topk_5_window0_docs1_document,1600,5,0,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.63,0
chunk_1600_topk_3_window1_docs5_document,1600,3,1,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",93.92,40
chunk_1600_topk_3_window2_docs5_document,1600,3,2,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",86.16,62
chunk_1600_topk_5_window0_docs1_page,1600,5,0,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.29,0
chunk_1600_topk_5_window1_docs1_page,1600,5,1,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.09,0
chunk_1600_topk_5_window2_docs1_page,1600,5,2,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.51,0
chunk_1600_topk_5_window0_docs3_page,1600,5,0,3,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",83.68,20
chunk_1600_topk_5_window2_docs3_page,1600,5,2,3,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",74.39,80
chunk_1600_topk_5_window0_docs5_page,1600,5,0,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",92.55,25
chunk_1600_topk_5_window2_docs5_page,1600,5,2,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",93.05,98
chunk_1600_topk_5_window1_docs1_document,1600,5,1,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.7,0
chunk_2000_topk_1_window1_docs1_document,2000,1,1,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.31,0
chunk_1600_topk_5_window2_docs1_document,1600,5,2,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.24,0
chunk_1600_topk_5_window2_docs3_document,1600,5,2,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",75.22,80
